id,title,tags,url
2022-021,Paddle-based Piezoelectric Energy Harvesting System,Engineering,https://techtransfer.byu.edu/technologies/2022-021
2022-022,A Process for Obtaining Material Sensitivities from a Single Computational Simulation,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-022
2022-023,Tri-Axial Spinal Fusion Device #2,Life Sciences,https://techtransfer.byu.edu/technologies/2022-023
2022-024,Method for Improving Absorption of Droplets on Powder,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-024
2022-025,Observation and Control of Powder Bed Fusion Processes via Melt Detection,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-025
2022-029,"Nelfinavir Treatment of MCF-7 Breast Cancer Cells Lowers Hepcidin, Increases Ferroportin, Decreases Cellular Iron and Lowers Cell Viability: Hope to Increase Survival of Breast Cancer Patients",Life Sciences,https://techtransfer.byu.edu/technologies/2022-029
2022-030,Deployable Split-Vertex Accommodated Hexagonal Twist LiDAR Telescope,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-030
2022-031,Additive Manufacturing with Multiple Extruders,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-031
2022-033,Detection of Audio Communication Signals Present in a High Noise Environment,Life Sciences,https://techtransfer.byu.edu/technologies/2022-033
2022-035,"""Got A Friend in Me"" : Interactive application to decrease loneliness in homebound dementia caregivers using dynamic knowledge graphs and artifical emotional intelligence",Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2022-035
2022-037,Laser Scanning Microscope Attachment for Label-free Imaging,Life Sciences,https://techtransfer.byu.edu/technologies/2022-037
2022-039,Diamond Growth on Unconventional Substrates,Life Sciences,https://techtransfer.byu.edu/technologies/2022-039
2022-040,3D Printing of Nanoparticles,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2022-040
2022-045,Blood Dopamine D2 Receptors as a Biomarker for Brain Dopamine,Life Sciences,https://techtransfer.byu.edu/technologies/2022-045
2023-002,Using Critical Power to Prescribe Personalized Exercise,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2023-002
2023-004,Active Semi-continuous Mechanical Excitation Along a Surface Path for Acoustic Interrogation of Materials,Engineering,https://techtransfer.byu.edu/technologies/2023-004
2023-006,Reagents and Methods of BRO-LESS: a Cas9 Method to Direct Embryo Arrest,Life Sciences,https://techtransfer.byu.edu/technologies/2023-006
2023-009,Mechanical Energy Storage: Tensegrity Compliant Mechanisms,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2023-009
2023-010,Microstructure Engineering via Elastic Anisotropy and Designer Stress/Strain Fields,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2023-010
2023-011,Computed tomography using periodically-broadcasting distributed sensors and directional-antennas on moving receivers for secure data collection in agricultural systems,Life Sciences,https://techtransfer.byu.edu/technologies/2023-011
2023-015,Visual identification and routing in microfluidic device,Life Sciences,https://techtransfer.byu.edu/technologies/2023-015
2023-017,A Device for Forming Binary and Tertiary nanoLC Gradients by Diffusion Instead of Multiple High-Pressure Pumps,Life Sciences,https://techtransfer.byu.edu/technologies/2023-017
2023-019,The Hidey Cube: A Stowable Safe Space for Children,Life Sciences,https://techtransfer.byu.edu/technologies/2023-019
2023-020,Characterization of a novel Graves� disease treatment that uses chimeric autoantigen receptor technology,Life Sciences,https://techtransfer.byu.edu/technologies/2023-020
2023-024,Maize Runners,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2023-024
2023-025,EdTechBooks.org technology,Software,https://techtransfer.byu.edu/technologies/2023-025
2023-028,VROOM app: Nationwide traffic noise prediction,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2023-028
2023-030,Adhesion of bacteria to particles,Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-022
2023-035,Discovery and use of RNA biomarkers to improve detection of triple-negative breast cancer.,Life Sciences,https://techtransfer.byu.edu/technologies/2023-035
2023-036,The Scalable Flat In-plane-motion Mechanical Spring (SFIMS),Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2023-036
2023-038,BYU Ref; 2023-038; 3D Printing for selective capture of nucleic acid biomarkers with subsequent fluorescence labeling and detection,Life Sciences,https://techtransfer.byu.edu/technologies/2023-038
2023-039,Anaerobic Reactor System,Life Sciences,https://techtransfer.byu.edu/technologies/2023-039
2023-040,"The invention is anode and cathode used for direct-current plasma equipment, such as DCCVD, DCPVD, or DCALD, among others. This inventions allows for larger growth areas and increased plasma stability.",Life Sciences,https://techtransfer.byu.edu/technologies/2023-040
2023-041,Method and Apparatus for Simultaneous Collection of Surface Electromyography and Skin Strain Fields,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2023-041
2023-042,A Statistical Model for Determining DNS Query Leakage,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2023-042
2023-043,Prioritizing and repurposing disease-specific drug targets (and therapeutics) using signaling pathway profiles and publicly available target attributes.,Software,https://techtransfer.byu.edu/technologies/2023-043
2023-044,"Disclosers have invented a diagnostic assay that is able to quantify the frequencies of each microbial species in the human gut microbiome, thus replacing many conventional techniques that lack sensitivity and efficacy.",Life Sciences,https://techtransfer.byu.edu/technologies/2023-044
2023-045,Tension Testing Grips for Reducing Failure in the Jaws,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2023-045
2023-047,Atomic resolution Bragg coherent diffraction imaging enabled by physics-based molecular dynamics and maximum likelihood estimation,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2023-047
2023-048,Biofluid based assay of proteostasis health and age related disease risk,Life Sciences,https://techtransfer.byu.edu/technologies/2023-048
2023-049,App for Personalized Exercise Training to Reduce Blood Pressure,Software,https://techtransfer.byu.edu/technologies/2023-049
2023-053,Human-Readable Extremely High Density Permanent Data Storage,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2023-053
2023-057,A Medical Capsule Subsystem for Precise Autonomous Localization Using Odometry,Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2023-057
2024-001,Pretreatment of Lignocellulosic Wastes by Neocallimastigomycota,Life Sciences,https://techtransfer.byu.edu/technologies/2024-001
2024-002,Halophilic Kushneria Isolates Stimulate Growth of Alfalfa in Saline Conditions,Life Sciences,https://techtransfer.byu.edu/technologies/2024-002
2024-003,Methods for Quantifying the Complexity of Learning Management Systems and Other Online Interface Systems,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2024-003
2024-004,"Using 'nominally constant signal, variable time' spectra to assess for sample damage, for target detecton in imaging, and for other applications in spectroscopy",Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-004
2024-005,Quantifying Frequencies of Microbial Species in the Human Gut Microbiome,Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-005
2024-006,Writer for Human-Readable Extremely High Density Permanent Data Storage,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-006
2024-007,Low Cost Switchable Thermal Metamaterials for Reduced Building Energy Consumption and Method of Manufacture for High Volume Production,Engineering,https://techtransfer.byu.edu/technologies/2024-007
2024-008,Low-cost Sheet-based Insulation with Switchable Thermal Properties for use in Radiation Dominated Environments,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-008
2024-009,Food packaging and transporting,Software,https://techtransfer.byu.edu/technologies/2024-009
2024-010,Incoherent Light for Optical Trapping Applications,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-010
2024-012,Detection of B. burgdorferi and other coinfector cfDNA in Blood Plasma: A Diagnostic Approach for Lyme Disease,Life Sciences,https://techtransfer.byu.edu/technologies/2024-012
2024-016,Immune Imbalance Transcriptomics Algorithm for Comparison of Shared and Opposite Mechanisms of Cancer and Autoimmune Disease,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2024-016
2024-017,Components and Method for DNA Sample Native Strand Enrichment for Nanopore Sequencing,Life Sciences,https://techtransfer.byu.edu/technologies/2024-017
2024-021,High affinity CMG2 Inhibitory DARPins (CIDs) targeting CMG2/ANTXR2 for therapeutics and diagnostics,Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-021
2024-026,Electrochemical Arrangement for the Placement of a Reference Electrode in a Separate Solution from the Working Electrode Without the Use of a Salt Bridge,Engineering; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-026
2024-027,Microbial hydrolysis of biopolymers for enhancing anaerobic digestion.,Life Sciences,https://techtransfer.byu.edu/technologies/2024-027
2024-031,Automated Flushing System for Post-processing in Microfluidic Device Fabrication,Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-031
2024-032,Microsite Seed Drill and Associated Techniques to Enhance Rangeland Restoration Seeding Success,Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-032
2024-033,Latency Shift Keying: Using Network Latency to Encode Data to Allow Association Free Communication of Untrusted IoT Devices,Sell Sheet; Software,https://techtransfer.byu.edu/technologies/2024-033
2024-034,Development of antimicrobial surfaces that prevent biofilm formation,Life Sciences; Sell Sheet,https://techtransfer.byu.edu/technologies/2024-034
2024-036,Beta-alanine as a new aid for skin dysfunction.,Life Sciences,https://techtransfer.byu.edu/technologies/2024-036
,LET's Innovate: A Breakthrough in Flexible Design,Engineering,https://techtransfer.byu.edu/lets-innovate-a-breakthrough-in-flexible-design
